============================================================
data:
  name: ettm1
  root_path: data/ETT-small
  data_path: ETTm1.csv
  data_kind: ETTm
  features: M
  target: OT
  freq: t
  n_vars: 7
model:
  name: metatsf_attn
  type: transformer
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: attn
    n_heads: 4
    dropout: 0.1
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 32
  num_workers: 4
  train_epochs: 30
  patience: 8
  learning_rate: 0.001
  loss: mse
  lradj: type3
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  gpu_resident_data: false
  matmul_precision: highest
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2021
device: cuda
project: vglg-tsf
run_name: null
tag: metatsf_tuned

============================================================
Loaded data | train=33745 val=10801 test=10801
Built model: metatsf_attn | params=237,896
  epoch 1 batch 50/1054 loss=0.552011
  epoch 1 batch 100/1054 loss=0.517945
  epoch 1 batch 150/1054 loss=0.506381
  epoch 1 batch 200/1054 loss=0.498886
  epoch 1 batch 250/1054 loss=0.494625
  epoch 1 batch 300/1054 loss=0.491455
  epoch 1 batch 350/1054 loss=0.488042
  epoch 1 batch 400/1054 loss=0.486153
  epoch 1 batch 450/1054 loss=0.483601
  epoch 1 batch 500/1054 loss=0.481249
  epoch 1 batch 550/1054 loss=0.478792
  epoch 1 batch 600/1054 loss=0.476717
  epoch 1 batch 650/1054 loss=0.475673
  epoch 1 batch 700/1054 loss=0.475055
  epoch 1 batch 750/1054 loss=0.473534
  epoch 1 batch 800/1054 loss=0.471998
  epoch 1 batch 850/1054 loss=0.471155
  epoch 1 batch 900/1054 loss=0.470434
  epoch 1 batch 950/1054 loss=0.469417
  epoch 1 batch 1000/1054 loss=0.468746
  epoch 1 batch 1050/1054 loss=0.467704
Epoch 1 | train_loss=0.467544 val_mse=0.987475 val_mae=0.657315 (16.8s)
  Validation improved to 0.987475; saved checkpoint.
  epoch 2 batch 50/1054 loss=0.435307
  epoch 2 batch 100/1054 loss=0.446953
  epoch 2 batch 150/1054 loss=0.446969
  epoch 2 batch 200/1054 loss=0.444609
  epoch 2 batch 250/1054 loss=0.443661
  epoch 2 batch 300/1054 loss=0.443532
  epoch 2 batch 350/1054 loss=0.443676
  epoch 2 batch 400/1054 loss=0.443988
  epoch 2 batch 450/1054 loss=0.443323
  epoch 2 batch 500/1054 loss=0.442805
  epoch 2 batch 550/1054 loss=0.441736
  epoch 2 batch 600/1054 loss=0.441593
  epoch 2 batch 650/1054 loss=0.441339
  epoch 2 batch 700/1054 loss=0.442434
  epoch 2 batch 750/1054 loss=0.441800
  epoch 2 batch 800/1054 loss=0.440784
  epoch 2 batch 850/1054 loss=0.440432
  epoch 2 batch 900/1054 loss=0.439698
  epoch 2 batch 950/1054 loss=0.439789
  epoch 2 batch 1000/1054 loss=0.439915
  epoch 2 batch 1050/1054 loss=0.439671
Epoch 2 | train_loss=0.439698 val_mse=0.975876 val_mae=0.653878 (16.6s)
  Validation improved to 0.975876; saved checkpoint.
  epoch 3 batch 50/1054 loss=0.430245
  epoch 3 batch 100/1054 loss=0.426677
  epoch 3 batch 150/1054 loss=0.429330
  epoch 3 batch 200/1054 loss=0.430665
  epoch 3 batch 250/1054 loss=0.430795
  epoch 3 batch 300/1054 loss=0.430386
  epoch 3 batch 350/1054 loss=0.429780
  epoch 3 batch 400/1054 loss=0.428962
  epoch 3 batch 450/1054 loss=0.429304
  epoch 3 batch 500/1054 loss=0.429464
  epoch 3 batch 550/1054 loss=0.429051
  epoch 3 batch 600/1054 loss=0.429015
  epoch 3 batch 650/1054 loss=0.428334
  epoch 3 batch 700/1054 loss=0.428184
  epoch 3 batch 750/1054 loss=0.427904
  epoch 3 batch 800/1054 loss=0.427561
  epoch 3 batch 850/1054 loss=0.426853
  epoch 3 batch 900/1054 loss=0.426560
  epoch 3 batch 950/1054 loss=0.426403
  epoch 3 batch 1000/1054 loss=0.426423
  epoch 3 batch 1050/1054 loss=0.425814
Epoch 3 | train_loss=0.425704 val_mse=0.964473 val_mae=0.649147 (16.7s)
  Validation improved to 0.964473; saved checkpoint.
  epoch 4 batch 50/1054 loss=0.406297
  epoch 4 batch 100/1054 loss=0.411551
  epoch 4 batch 150/1054 loss=0.412180
  epoch 4 batch 200/1054 loss=0.413538
  epoch 4 batch 250/1054 loss=0.413118
  epoch 4 batch 300/1054 loss=0.414917
  epoch 4 batch 350/1054 loss=0.415388
  epoch 4 batch 400/1054 loss=0.413918
  epoch 4 batch 450/1054 loss=0.414657
  epoch 4 batch 500/1054 loss=0.414647
  epoch 4 batch 550/1054 loss=0.413919
  epoch 4 batch 600/1054 loss=0.413640
  epoch 4 batch 650/1054 loss=0.413614
  epoch 4 batch 700/1054 loss=0.414342
  epoch 4 batch 750/1054 loss=0.414721
  epoch 4 batch 800/1054 loss=0.414352
  epoch 4 batch 850/1054 loss=0.414548
  epoch 4 batch 900/1054 loss=0.414462
  epoch 4 batch 950/1054 loss=0.414488
  epoch 4 batch 1000/1054 loss=0.414225
  epoch 4 batch 1050/1054 loss=0.414222
Epoch 4 | train_loss=0.414173 val_mse=0.966240 val_mae=0.650070 (18.3s)
  EarlyStopping: 1/8
  epoch 5 batch 50/1054 loss=0.407362
  epoch 5 batch 100/1054 loss=0.406341
  epoch 5 batch 150/1054 loss=0.407638
  epoch 5 batch 200/1054 loss=0.410371
  epoch 5 batch 250/1054 loss=0.409194
  epoch 5 batch 300/1054 loss=0.407334
  epoch 5 batch 350/1054 loss=0.407924
  epoch 5 batch 400/1054 loss=0.408556
  epoch 5 batch 450/1054 loss=0.408408
  epoch 5 batch 500/1054 loss=0.409269
  epoch 5 batch 550/1054 loss=0.409009
  epoch 5 batch 600/1054 loss=0.409707
  epoch 5 batch 650/1054 loss=0.408778
  epoch 5 batch 700/1054 loss=0.408098
  epoch 5 batch 750/1054 loss=0.407988
  epoch 5 batch 800/1054 loss=0.407423
  epoch 5 batch 850/1054 loss=0.406687
  epoch 5 batch 900/1054 loss=0.406106
  epoch 5 batch 950/1054 loss=0.405348
  epoch 5 batch 1000/1054 loss=0.404966
