============================================================
data:
  name: ettm1
  root_path: data/ETT-small
  data_path: ETTm1.csv
  data_kind: ETTm
  features: M
  target: OT
  freq: t
  n_vars: 7
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: learned
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 32
  num_workers: 4
  train_epochs: 30
  patience: 8
  learning_rate: 0.001
  loss: mse
  lradj: type3
  weight_decay: 0.0001
  gradient_clip: 1.0
  use_amp: true
  gpu_resident_data: false
  matmul_precision: highest
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2021
device: cuda
project: vglg-tsf
run_name: ettm1_metatsf_vglg_h720_wd0p0001_s2021
tag: metatsf_h720_scout

============================================================
Loaded data | train=33745 val=10801 test=10801
Built model: metatsf_vglg | params=110,554
  epoch 1 batch 50/1054 loss=0.547803
  epoch 1 batch 100/1054 loss=0.522948
  epoch 1 batch 150/1054 loss=0.514336
  epoch 1 batch 200/1054 loss=0.506877
  epoch 1 batch 250/1054 loss=0.502360
  epoch 1 batch 300/1054 loss=0.497274
  epoch 1 batch 350/1054 loss=0.494113
  epoch 1 batch 400/1054 loss=0.491131
  epoch 1 batch 450/1054 loss=0.488070
  epoch 1 batch 500/1054 loss=0.485239
  epoch 1 batch 550/1054 loss=0.483193
  epoch 1 batch 600/1054 loss=0.480936
  epoch 1 batch 650/1054 loss=0.479760
  epoch 1 batch 700/1054 loss=0.478825
  epoch 1 batch 750/1054 loss=0.477194
  epoch 1 batch 800/1054 loss=0.475203
  epoch 1 batch 850/1054 loss=0.473347
  epoch 1 batch 900/1054 loss=0.471656
  epoch 1 batch 950/1054 loss=0.470140
  epoch 1 batch 1000/1054 loss=0.469029
  epoch 1 batch 1050/1054 loss=0.467442
Epoch 1 | train_loss=0.467344 val_mse=0.979112 val_mae=0.652887 (25.6s)
  Validation improved to 0.979112; saved checkpoint.
  epoch 2 batch 50/1054 loss=0.447026
  epoch 2 batch 100/1054 loss=0.444330
  epoch 2 batch 150/1054 loss=0.448801
  epoch 2 batch 200/1054 loss=0.449679
  epoch 2 batch 250/1054 loss=0.447718
  epoch 2 batch 300/1054 loss=0.447272
  epoch 2 batch 350/1054 loss=0.445672
  epoch 2 batch 400/1054 loss=0.443629
  epoch 2 batch 450/1054 loss=0.443119
  epoch 2 batch 500/1054 loss=0.442838
  epoch 2 batch 550/1054 loss=0.443273
  epoch 2 batch 600/1054 loss=0.443063
  epoch 2 batch 650/1054 loss=0.442306
  epoch 2 batch 700/1054 loss=0.442861
  epoch 2 batch 750/1054 loss=0.443256
  epoch 2 batch 800/1054 loss=0.443245
  epoch 2 batch 850/1054 loss=0.442586
  epoch 2 batch 900/1054 loss=0.442434
  epoch 2 batch 950/1054 loss=0.442210
  epoch 2 batch 1000/1054 loss=0.441849
  epoch 2 batch 1050/1054 loss=0.441729
Epoch 2 | train_loss=0.441558 val_mse=0.976180 val_mae=0.650763 (25.4s)
  Validation improved to 0.976180; saved checkpoint.
  epoch 3 batch 50/1054 loss=0.435369
  epoch 3 batch 100/1054 loss=0.437036
  epoch 3 batch 150/1054 loss=0.434334
  epoch 3 batch 200/1054 loss=0.436757
  epoch 3 batch 250/1054 loss=0.436661
  epoch 3 batch 300/1054 loss=0.437183
  epoch 3 batch 350/1054 loss=0.437713
  epoch 3 batch 400/1054 loss=0.438376
  epoch 3 batch 450/1054 loss=0.436795
  epoch 3 batch 500/1054 loss=0.436730
  epoch 3 batch 550/1054 loss=0.436897
  epoch 3 batch 600/1054 loss=0.437005
  epoch 3 batch 650/1054 loss=0.436125
  epoch 3 batch 700/1054 loss=0.436100
  epoch 3 batch 750/1054 loss=0.435979
  epoch 3 batch 800/1054 loss=0.436039
  epoch 3 batch 850/1054 loss=0.436080
  epoch 3 batch 900/1054 loss=0.435238
  epoch 3 batch 950/1054 loss=0.435296
  epoch 3 batch 1000/1054 loss=0.434836
  epoch 3 batch 1050/1054 loss=0.434795
Epoch 3 | train_loss=0.434775 val_mse=0.968298 val_mae=0.647579 (24.7s)
  Validation improved to 0.968298; saved checkpoint.
  epoch 4 batch 50/1054 loss=0.433718
  epoch 4 batch 100/1054 loss=0.438020
  epoch 4 batch 150/1054 loss=0.436490
  epoch 4 batch 200/1054 loss=0.433629
  epoch 4 batch 250/1054 loss=0.429770
  epoch 4 batch 300/1054 loss=0.429718
  epoch 4 batch 350/1054 loss=0.430208
  epoch 4 batch 400/1054 loss=0.428321
  epoch 4 batch 450/1054 loss=0.429332
  epoch 4 batch 500/1054 loss=0.429146
  epoch 4 batch 550/1054 loss=0.428357
  epoch 4 batch 600/1054 loss=0.428838
  epoch 4 batch 650/1054 loss=0.428697
  epoch 4 batch 700/1054 loss=0.428712
  epoch 4 batch 750/1054 loss=0.428734
  epoch 4 batch 800/1054 loss=0.428543
  epoch 4 batch 850/1054 loss=0.429275
  epoch 4 batch 900/1054 loss=0.429853
  epoch 4 batch 950/1054 loss=0.430410
  epoch 4 batch 1000/1054 loss=0.430328
  epoch 4 batch 1050/1054 loss=0.430438
Epoch 4 | train_loss=0.430427 val_mse=0.971310 val_mae=0.651122 (25.3s)
  EarlyStopping: 1/8
  epoch 5 batch 50/1054 loss=0.431224
  epoch 5 batch 100/1054 loss=0.430601
  epoch 5 batch 150/1054 loss=0.431275
  epoch 5 batch 200/1054 loss=0.429281
  epoch 5 batch 250/1054 loss=0.427096
  epoch 5 batch 300/1054 loss=0.427374
  epoch 5 batch 350/1054 loss=0.427235
  epoch 5 batch 400/1054 loss=0.428003
  epoch 5 batch 450/1054 loss=0.427833
  epoch 5 batch 500/1054 loss=0.428141
  epoch 5 batch 550/1054 loss=0.427939
  epoch 5 batch 600/1054 loss=0.427649
  epoch 5 batch 650/1054 loss=0.427086
  epoch 5 batch 700/1054 loss=0.426769
  epoch 5 batch 750/1054 loss=0.426779
  epoch 5 batch 800/1054 loss=0.426932
  epoch 5 batch 850/1054 loss=0.426399
  epoch 5 batch 900/1054 loss=0.426659
  epoch 5 batch 950/1054 loss=0.426329
  epoch 5 batch 1000/1054 loss=0.426716
  epoch 5 batch 1050/1054 loss=0.426940
Epoch 5 | train_loss=0.426965 val_mse=0.972853 val_mae=0.651379 (26.8s)
  EarlyStopping: 2/8
  epoch 6 batch 50/1054 loss=0.428180
  epoch 6 batch 100/1054 loss=0.429859
  epoch 6 batch 150/1054 loss=0.422283
  epoch 6 batch 200/1054 loss=0.422816
  epoch 6 batch 250/1054 loss=0.423517
  epoch 6 batch 300/1054 loss=0.423200
  epoch 6 batch 350/1054 loss=0.424563
  epoch 6 batch 400/1054 loss=0.424827
  epoch 6 batch 450/1054 loss=0.424224
  epoch 6 batch 500/1054 loss=0.424443
  epoch 6 batch 550/1054 loss=0.424805
  epoch 6 batch 600/1054 loss=0.424386
  epoch 6 batch 650/1054 loss=0.424639
  epoch 6 batch 700/1054 loss=0.424963
  epoch 6 batch 750/1054 loss=0.425104
  epoch 6 batch 800/1054 loss=0.425089
  epoch 6 batch 850/1054 loss=0.425250
  epoch 6 batch 900/1054 loss=0.425155
  epoch 6 batch 950/1054 loss=0.424488
  epoch 6 batch 1000/1054 loss=0.424291
  epoch 6 batch 1050/1054 loss=0.424534
Epoch 6 | train_loss=0.424487 val_mse=0.971178 val_mae=0.649773 (24.9s)
  EarlyStopping: 3/8
  epoch 7 batch 50/1054 loss=0.432305
  epoch 7 batch 100/1054 loss=0.421732
  epoch 7 batch 150/1054 loss=0.418892
  epoch 7 batch 200/1054 loss=0.421353
  epoch 7 batch 250/1054 loss=0.419585
  epoch 7 batch 300/1054 loss=0.420123
  epoch 7 batch 350/1054 loss=0.421262
  epoch 7 batch 400/1054 loss=0.421928
  epoch 7 batch 450/1054 loss=0.422839
  epoch 7 batch 500/1054 loss=0.423134
  epoch 7 batch 550/1054 loss=0.423268
  epoch 7 batch 600/1054 loss=0.422509
  epoch 7 batch 650/1054 loss=0.422019
  epoch 7 batch 700/1054 loss=0.422077
  epoch 7 batch 750/1054 loss=0.421990
  epoch 7 batch 800/1054 loss=0.421714
  epoch 7 batch 850/1054 loss=0.421632
  epoch 7 batch 900/1054 loss=0.421705
  epoch 7 batch 950/1054 loss=0.421671
  epoch 7 batch 1000/1054 loss=0.421705
  epoch 7 batch 1050/1054 loss=0.421996
Epoch 7 | train_loss=0.422031 val_mse=0.971425 val_mae=0.650811 (24.8s)
  EarlyStopping: 4/8
  epoch 8 batch 50/1054 loss=0.413142
  epoch 8 batch 100/1054 loss=0.417012
  epoch 8 batch 150/1054 loss=0.416565
  epoch 8 batch 200/1054 loss=0.418690
  epoch 8 batch 250/1054 loss=0.418469
  epoch 8 batch 300/1054 loss=0.417655
  epoch 8 batch 350/1054 loss=0.417560
  epoch 8 batch 400/1054 loss=0.417451
  epoch 8 batch 450/1054 loss=0.418004
  epoch 8 batch 500/1054 loss=0.418259
  epoch 8 batch 550/1054 loss=0.418528
  epoch 8 batch 600/1054 loss=0.417252
  epoch 8 batch 650/1054 loss=0.417363
  epoch 8 batch 700/1054 loss=0.418094
  epoch 8 batch 750/1054 loss=0.418269
  epoch 8 batch 800/1054 loss=0.418568
  epoch 8 batch 850/1054 loss=0.419261
  epoch 8 batch 900/1054 loss=0.419793
  epoch 8 batch 950/1054 loss=0.420204
  epoch 8 batch 1000/1054 loss=0.420195
  epoch 8 batch 1050/1054 loss=0.420359
Epoch 8 | train_loss=0.420294 val_mse=0.965079 val_mae=0.648395 (25.5s)
  Validation improved to 0.965079; saved checkpoint.
  epoch 9 batch 50/1054 loss=0.417230
  epoch 9 batch 100/1054 loss=0.414760
  epoch 9 batch 150/1054 loss=0.416355
  epoch 9 batch 200/1054 loss=0.417901
  epoch 9 batch 250/1054 loss=0.419783
  epoch 9 batch 300/1054 loss=0.419034
  epoch 9 batch 350/1054 loss=0.419098
  epoch 9 batch 400/1054 loss=0.419936
  epoch 9 batch 450/1054 loss=0.419775
  epoch 9 batch 500/1054 loss=0.419931
  epoch 9 batch 550/1054 loss=0.419300
  epoch 9 batch 600/1054 loss=0.418054
  epoch 9 batch 650/1054 loss=0.418076
  epoch 9 batch 700/1054 loss=0.418105
  epoch 9 batch 750/1054 loss=0.417880
  epoch 9 batch 800/1054 loss=0.418057
  epoch 9 batch 850/1054 loss=0.417926
  epoch 9 batch 900/1054 loss=0.418272
  epoch 9 batch 950/1054 loss=0.418389
  epoch 9 batch 1000/1054 loss=0.418461
  epoch 9 batch 1050/1054 loss=0.418397
Epoch 9 | train_loss=0.418548 val_mse=0.969530 val_mae=0.651279 (25.3s)
  EarlyStopping: 1/8
  epoch 10 batch 50/1054 loss=0.415921
  epoch 10 batch 100/1054 loss=0.410478
  epoch 10 batch 150/1054 loss=0.414180
  epoch 10 batch 200/1054 loss=0.413598
  epoch 10 batch 250/1054 loss=0.415318
  epoch 10 batch 300/1054 loss=0.417364
  epoch 10 batch 350/1054 loss=0.418178
  epoch 10 batch 400/1054 loss=0.417480
  epoch 10 batch 450/1054 loss=0.417185
  epoch 10 batch 500/1054 loss=0.416750
  epoch 10 batch 550/1054 loss=0.416766
  epoch 10 batch 600/1054 loss=0.416897
  epoch 10 batch 650/1054 loss=0.416277
  epoch 10 batch 700/1054 loss=0.415952
  epoch 10 batch 750/1054 loss=0.416257
  epoch 10 batch 800/1054 loss=0.416081
  epoch 10 batch 850/1054 loss=0.416111
  epoch 10 batch 900/1054 loss=0.416493
  epoch 10 batch 950/1054 loss=0.416676
  epoch 10 batch 1000/1054 loss=0.416549
  epoch 10 batch 1050/1054 loss=0.416915
Epoch 10 | train_loss=0.416937 val_mse=0.968637 val_mae=0.650740 (22.5s)
  EarlyStopping: 2/8
  epoch 11 batch 50/1054 loss=0.408101
  epoch 11 batch 100/1054 loss=0.407291
  epoch 11 batch 150/1054 loss=0.410163
  epoch 11 batch 200/1054 loss=0.411093
  epoch 11 batch 250/1054 loss=0.413361
  epoch 11 batch 300/1054 loss=0.413843
  epoch 11 batch 350/1054 loss=0.414572
  epoch 11 batch 400/1054 loss=0.414389
  epoch 11 batch 450/1054 loss=0.414752
  epoch 11 batch 500/1054 loss=0.415910
  epoch 11 batch 550/1054 loss=0.415736
  epoch 11 batch 600/1054 loss=0.416359
  epoch 11 batch 650/1054 loss=0.415571
  epoch 11 batch 700/1054 loss=0.415682
  epoch 11 batch 750/1054 loss=0.414916
  epoch 11 batch 800/1054 loss=0.414656
  epoch 11 batch 850/1054 loss=0.414579
  epoch 11 batch 900/1054 loss=0.414134
  epoch 11 batch 950/1054 loss=0.414645
  epoch 11 batch 1000/1054 loss=0.414832
  epoch 11 batch 1050/1054 loss=0.415341
Epoch 11 | train_loss=0.415283 val_mse=0.973314 val_mae=0.652445 (24.6s)
  EarlyStopping: 3/8
  epoch 12 batch 50/1054 loss=0.407085
  epoch 12 batch 100/1054 loss=0.416789
  epoch 12 batch 150/1054 loss=0.413969
  epoch 12 batch 200/1054 loss=0.413873
  epoch 12 batch 250/1054 loss=0.414379
  epoch 12 batch 300/1054 loss=0.414182
  epoch 12 batch 350/1054 loss=0.415417
  epoch 12 batch 400/1054 loss=0.415140
  epoch 12 batch 450/1054 loss=0.414007
  epoch 12 batch 500/1054 loss=0.414205
  epoch 12 batch 550/1054 loss=0.413601
  epoch 12 batch 600/1054 loss=0.413567
  epoch 12 batch 650/1054 loss=0.413594
  epoch 12 batch 700/1054 loss=0.414075
  epoch 12 batch 750/1054 loss=0.413990
  epoch 12 batch 800/1054 loss=0.414104
  epoch 12 batch 850/1054 loss=0.413938
  epoch 12 batch 900/1054 loss=0.413788
  epoch 12 batch 950/1054 loss=0.414086
  epoch 12 batch 1000/1054 loss=0.414046
