============================================================
data:
  name: weather
  root_path: data/weather
  data_path: weather.csv
  data_kind: custom
  features: M
  target: OT
  freq: t
  n_vars: 21
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: fixed_0.0
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 336
  batch_size: 32
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2022
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_global_only

============================================================
Loaded data | train=36456 val=4935 test=10204
Built model: metatsf_vglg | params=65,274
  epoch 1 batch 50/1139 loss=0.852794
  epoch 1 batch 100/1139 loss=0.815786
  epoch 1 batch 150/1139 loss=0.789006
  epoch 1 batch 200/1139 loss=0.770150
  epoch 1 batch 250/1139 loss=0.746754
  epoch 1 batch 300/1139 loss=0.735444
  epoch 1 batch 350/1139 loss=0.722511
  epoch 1 batch 400/1139 loss=0.712441
  epoch 1 batch 450/1139 loss=0.700869
  epoch 1 batch 500/1139 loss=0.691584
  epoch 1 batch 550/1139 loss=0.688292
  epoch 1 batch 600/1139 loss=0.681811
  epoch 1 batch 650/1139 loss=0.675087
  epoch 1 batch 700/1139 loss=0.670346
  epoch 1 batch 750/1139 loss=0.664149
  epoch 1 batch 800/1139 loss=0.661090
  epoch 1 batch 850/1139 loss=0.657881
  epoch 1 batch 900/1139 loss=0.653851
  epoch 1 batch 950/1139 loss=0.650298
  epoch 1 batch 1000/1139 loss=0.648288
  epoch 1 batch 1050/1139 loss=0.645577
  epoch 1 batch 1100/1139 loss=0.644609
Epoch 1 | train_loss=0.643678 val_mse=0.591309 val_mae=0.396006 (7.6s)
