============================================================
data:
  name: electricity
  root_path: data/electricity
  data_path: electricity.csv
  data_kind: custom
  features: M
  target: OT
  freq: h
  n_vars: 321
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: fixed_0.0
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 336
  batch_size: 16
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2022
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_global_only

============================================================
Loaded data | train=17981 val=2297 test=4925
Built model: metatsf_vglg | params=910,074
  epoch 1 batch 50/1123 loss=0.905202
  epoch 1 batch 100/1123 loss=0.748421
  epoch 1 batch 150/1123 loss=0.638755
  epoch 1 batch 200/1123 loss=0.571847
  epoch 1 batch 250/1123 loss=0.525523
  epoch 1 batch 300/1123 loss=0.488525
  epoch 1 batch 350/1123 loss=0.460892
  epoch 1 batch 400/1123 loss=0.438910
  epoch 1 batch 450/1123 loss=0.421165
  epoch 1 batch 500/1123 loss=0.406754
  epoch 1 batch 550/1123 loss=0.394198
  epoch 1 batch 600/1123 loss=0.382924
  epoch 1 batch 650/1123 loss=0.373297
  epoch 1 batch 700/1123 loss=0.364858
  epoch 1 batch 750/1123 loss=0.357293
  epoch 1 batch 800/1123 loss=0.349976
  epoch 1 batch 850/1123 loss=0.343643
  epoch 1 batch 900/1123 loss=0.337911
  epoch 1 batch 950/1123 loss=0.332520
  epoch 1 batch 1000/1123 loss=0.327850
  epoch 1 batch 1050/1123 loss=0.323228
  epoch 1 batch 1100/1123 loss=0.318911
Epoch 1 | train_loss=0.316997 val_mse=0.201549 val_mae=0.296946 (15.4s)
  Validation improved to 0.201549; saved checkpoint.
  epoch 2 batch 50/1123 loss=0.224804
  epoch 2 batch 100/1123 loss=0.228594
  epoch 2 batch 150/1123 loss=0.225833
  epoch 2 batch 200/1123 loss=0.224615
  epoch 2 batch 250/1123 loss=0.224194
  epoch 2 batch 300/1123 loss=0.223206
  epoch 2 batch 350/1123 loss=0.221816
  epoch 2 batch 400/1123 loss=0.220880
  epoch 2 batch 450/1123 loss=0.219715
  epoch 2 batch 500/1123 loss=0.219079
  epoch 2 batch 550/1123 loss=0.218200
  epoch 2 batch 600/1123 loss=0.217090
  epoch 2 batch 650/1123 loss=0.215710
  epoch 2 batch 700/1123 loss=0.214491
  epoch 2 batch 750/1123 loss=0.213341
  epoch 2 batch 800/1123 loss=0.212254
  epoch 2 batch 850/1123 loss=0.211290
  epoch 2 batch 900/1123 loss=0.210241
  epoch 2 batch 950/1123 loss=0.209210
  epoch 2 batch 1000/1123 loss=0.208148
  epoch 2 batch 1050/1123 loss=0.207281
  epoch 2 batch 1100/1123 loss=0.206602
Epoch 2 | train_loss=0.206219 val_mse=0.195772 val_mae=0.293811 (14.2s)
  Validation improved to 0.195772; saved checkpoint.
  epoch 3 batch 50/1123 loss=0.187593
  epoch 3 batch 100/1123 loss=0.186387
  epoch 3 batch 150/1123 loss=0.185826
  epoch 3 batch 200/1123 loss=0.185493
  epoch 3 batch 250/1123 loss=0.184864
  epoch 3 batch 300/1123 loss=0.184629
  epoch 3 batch 350/1123 loss=0.184147
  epoch 3 batch 400/1123 loss=0.183425
  epoch 3 batch 450/1123 loss=0.183380
  epoch 3 batch 500/1123 loss=0.182910
  epoch 3 batch 550/1123 loss=0.182594
  epoch 3 batch 600/1123 loss=0.182310
  epoch 3 batch 650/1123 loss=0.182477
  epoch 3 batch 700/1123 loss=0.182034
  epoch 3 batch 750/1123 loss=0.181830
  epoch 3 batch 800/1123 loss=0.181627
  epoch 3 batch 850/1123 loss=0.181423
  epoch 3 batch 900/1123 loss=0.181160
  epoch 3 batch 950/1123 loss=0.180912
  epoch 3 batch 1000/1123 loss=0.180549
  epoch 3 batch 1050/1123 loss=0.180174
  epoch 3 batch 1100/1123 loss=0.179897
Epoch 3 | train_loss=0.179844 val_mse=0.190199 val_mae=0.287695 (15.0s)
  Validation improved to 0.190199; saved checkpoint.
  epoch 4 batch 50/1123 loss=0.174533
  epoch 4 batch 100/1123 loss=0.173668
  epoch 4 batch 150/1123 loss=0.174547
  epoch 4 batch 200/1123 loss=0.173668
  epoch 4 batch 250/1123 loss=0.173296
  epoch 4 batch 300/1123 loss=0.173217
  epoch 4 batch 350/1123 loss=0.172950
  epoch 4 batch 400/1123 loss=0.172897
  epoch 4 batch 450/1123 loss=0.172691
  epoch 4 batch 500/1123 loss=0.172912
  epoch 4 batch 550/1123 loss=0.173337
  epoch 4 batch 600/1123 loss=0.173137
