============================================================
data:
  name: electricity
  root_path: data/electricity
  data_path: electricity.csv
  data_kind: custom
  features: M
  target: OT
  freq: h
  n_vars: 321
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: fixed_1.0
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 16
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2021
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_local_only

============================================================
Loaded data | train=17597 val=1913 test=4541
Built model: metatsf_vglg | params=959,610
  epoch 1 batch 50/1099 loss=1.050272
  epoch 1 batch 100/1099 loss=0.885987
  epoch 1 batch 150/1099 loss=0.762216
  epoch 1 batch 200/1099 loss=0.684304
  epoch 1 batch 250/1099 loss=0.629001
  epoch 1 batch 300/1099 loss=0.587142
  epoch 1 batch 350/1099 loss=0.554847
  epoch 1 batch 400/1099 loss=0.528654
  epoch 1 batch 450/1099 loss=0.507895
  epoch 1 batch 500/1099 loss=0.490226
  epoch 1 batch 550/1099 loss=0.475741
  epoch 1 batch 600/1099 loss=0.463777
  epoch 1 batch 650/1099 loss=0.452861
  epoch 1 batch 700/1099 loss=0.443281
  epoch 1 batch 750/1099 loss=0.434832
  epoch 1 batch 800/1099 loss=0.427099
  epoch 1 batch 850/1099 loss=0.420246
  epoch 1 batch 900/1099 loss=0.413823
  epoch 1 batch 950/1099 loss=0.407826
  epoch 1 batch 1000/1099 loss=0.402505
  epoch 1 batch 1050/1099 loss=0.397338
Epoch 1 | train_loss=0.392538 val_mse=0.244705 val_mae=0.330165 (22.4s)
  Validation improved to 0.244705; saved checkpoint.
  epoch 2 batch 50/1099 loss=0.288595
  epoch 2 batch 100/1099 loss=0.286241
  epoch 2 batch 150/1099 loss=0.283513
  epoch 2 batch 200/1099 loss=0.282933
  epoch 2 batch 250/1099 loss=0.282038
  epoch 2 batch 300/1099 loss=0.281193
  epoch 2 batch 350/1099 loss=0.280927
  epoch 2 batch 400/1099 loss=0.280278
  epoch 2 batch 450/1099 loss=0.279377
  epoch 2 batch 500/1099 loss=0.278858
  epoch 2 batch 550/1099 loss=0.277600
  epoch 2 batch 600/1099 loss=0.277220
  epoch 2 batch 650/1099 loss=0.276716
  epoch 2 batch 700/1099 loss=0.275697
  epoch 2 batch 750/1099 loss=0.275229
  epoch 2 batch 800/1099 loss=0.274590
  epoch 2 batch 850/1099 loss=0.273754
  epoch 2 batch 900/1099 loss=0.272744
  epoch 2 batch 950/1099 loss=0.271784
  epoch 2 batch 1000/1099 loss=0.271102
  epoch 2 batch 1050/1099 loss=0.270305
Epoch 2 | train_loss=0.269386 val_mse=0.220090 val_mae=0.313304 (21.7s)
  Validation improved to 0.220090; saved checkpoint.
  epoch 3 batch 50/1099 loss=0.240549
  epoch 3 batch 100/1099 loss=0.241088
  epoch 3 batch 150/1099 loss=0.239168
  epoch 3 batch 200/1099 loss=0.238485
  epoch 3 batch 250/1099 loss=0.237590
  epoch 3 batch 300/1099 loss=0.236706
  epoch 3 batch 350/1099 loss=0.235436
  epoch 3 batch 400/1099 loss=0.234851
  epoch 3 batch 450/1099 loss=0.234371
  epoch 3 batch 500/1099 loss=0.233361
  epoch 3 batch 550/1099 loss=0.232763
  epoch 3 batch 600/1099 loss=0.232287
  epoch 3 batch 650/1099 loss=0.231666
  epoch 3 batch 700/1099 loss=0.231155
  epoch 3 batch 750/1099 loss=0.230433
  epoch 3 batch 800/1099 loss=0.229942
  epoch 3 batch 850/1099 loss=0.229261
  epoch 3 batch 900/1099 loss=0.228766
  epoch 3 batch 950/1099 loss=0.228390
  epoch 3 batch 1000/1099 loss=0.228062
  epoch 3 batch 1050/1099 loss=0.227551
Epoch 3 | train_loss=0.226972 val_mse=0.221676 val_mae=0.312914 (22.6s)
  EarlyStopping: 1/3
  epoch 4 batch 50/1099 loss=0.217308
  epoch 4 batch 100/1099 loss=0.215074
  epoch 4 batch 150/1099 loss=0.214981
  epoch 4 batch 200/1099 loss=0.214413
  epoch 4 batch 250/1099 loss=0.214501
  epoch 4 batch 300/1099 loss=0.214329
  epoch 4 batch 350/1099 loss=0.214226
  epoch 4 batch 400/1099 loss=0.214519
  epoch 4 batch 450/1099 loss=0.214805
  epoch 4 batch 500/1099 loss=0.214635
  epoch 4 batch 550/1099 loss=0.213989
  epoch 4 batch 600/1099 loss=0.214082
  epoch 4 batch 650/1099 loss=0.214192
  epoch 4 batch 700/1099 loss=0.214164
  epoch 4 batch 750/1099 loss=0.213766
  epoch 4 batch 800/1099 loss=0.213678
  epoch 4 batch 850/1099 loss=0.213443
  epoch 4 batch 900/1099 loss=0.213338
  epoch 4 batch 950/1099 loss=0.213192
  epoch 4 batch 1000/1099 loss=0.212918
  epoch 4 batch 1050/1099 loss=0.212726
Epoch 4 | train_loss=0.212519 val_mse=0.224276 val_mae=0.314125 (22.8s)
  EarlyStopping: 2/3
  epoch 5 batch 50/1099 loss=0.207118
  epoch 5 batch 100/1099 loss=0.209079
  epoch 5 batch 150/1099 loss=0.209782
  epoch 5 batch 200/1099 loss=0.209479
  epoch 5 batch 250/1099 loss=0.209522
  epoch 5 batch 300/1099 loss=0.209468
  epoch 5 batch 350/1099 loss=0.209506
  epoch 5 batch 400/1099 loss=0.209231
  epoch 5 batch 450/1099 loss=0.209156
  epoch 5 batch 500/1099 loss=0.208608
  epoch 5 batch 550/1099 loss=0.208618
  epoch 5 batch 600/1099 loss=0.208547
  epoch 5 batch 650/1099 loss=0.208467
  epoch 5 batch 700/1099 loss=0.208289
  epoch 5 batch 750/1099 loss=0.208102
  epoch 5 batch 800/1099 loss=0.207909
  epoch 5 batch 850/1099 loss=0.207874
  epoch 5 batch 900/1099 loss=0.207895
  epoch 5 batch 950/1099 loss=0.207777
  epoch 5 batch 1000/1099 loss=0.207611
  epoch 5 batch 1050/1099 loss=0.207438
Epoch 5 | train_loss=0.207309 val_mse=0.223000 val_mae=0.313159 (22.9s)
  EarlyStopping: 3/3
Early stopping at epoch 5.

Test | mse=0.249586 mae=0.341238 rmse=0.499586
