============================================================
data:
  name: electricity
  root_path: data/electricity
  data_path: electricity.csv
  data_kind: custom
  features: M
  target: OT
  freq: h
  n_vars: 321
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 8
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: learned
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 16
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2022
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_full

============================================================
Loaded data | train=17597 val=1913 test=4541
Built model: metatsf_vglg | params=959,610
  epoch 1 batch 50/1099 loss=0.949337
  epoch 1 batch 100/1099 loss=0.797457
  epoch 1 batch 150/1099 loss=0.689748
  epoch 1 batch 200/1099 loss=0.624443
  epoch 1 batch 250/1099 loss=0.579002
  epoch 1 batch 300/1099 loss=0.544391
  epoch 1 batch 350/1099 loss=0.516742
  epoch 1 batch 400/1099 loss=0.494389
  epoch 1 batch 450/1099 loss=0.476142
  epoch 1 batch 500/1099 loss=0.461095
  epoch 1 batch 550/1099 loss=0.448723
  epoch 1 batch 600/1099 loss=0.437607
  epoch 1 batch 650/1099 loss=0.427765
  epoch 1 batch 700/1099 loss=0.419361
  epoch 1 batch 750/1099 loss=0.412077
  epoch 1 batch 800/1099 loss=0.405101
  epoch 1 batch 850/1099 loss=0.398761
  epoch 1 batch 900/1099 loss=0.392645
  epoch 1 batch 950/1099 loss=0.387185
  epoch 1 batch 1000/1099 loss=0.382029
  epoch 1 batch 1050/1099 loss=0.377268
Epoch 1 | train_loss=0.372678 val_mse=0.240125 val_mae=0.326654 (28.4s)
  Validation improved to 0.240125; saved checkpoint.
  epoch 2 batch 50/1099 loss=0.278058
  epoch 2 batch 100/1099 loss=0.274000
  epoch 2 batch 150/1099 loss=0.271356
