============================================================
data:
  name: weather
  root_path: data/weather
  data_path: weather.csv
  data_kind: custom
  features: M
  target: OT
  freq: t
  n_vars: 21
model:
  name: metatsf_vglg
  type: vglg
  d_model: 128
  n_layers: 2
  dropout: 0.1
  channel_mlp_mult: 2
  revin: true
  affine: true
  mixer:
    type: vglg
    kernel_size: 31
    rank: 4
    dropout: 0.1
    gate_hidden: 16
    gate_entropy_reg: 0.0
    gate_mode: learned
train:
  name: default
  seq_len: 96
  label_len: 48
  pred_len: 720
  batch_size: 32
  num_workers: 4
  train_epochs: 10
  patience: 3
  learning_rate: 0.0001
  loss: mse
  lradj: type1
  weight_decay: 0.0
  gradient_clip: 1.0
  use_amp: true
  log_interval: 50
  val_interval: 1
  checkpoint_dir: checkpoints
  use_wandb: false
  wandb_project: vglg-tsf
seed: 2022
device: cuda
project: vglg-tsf
run_name: null
tag: ablation_rank_4

============================================================
Loaded data | train=36072 val=4551 test=9820
Built model: metatsf_vglg | params=112,762
  epoch 1 batch 50/1127 loss=0.905527
  epoch 1 batch 100/1127 loss=0.889659
  epoch 1 batch 150/1127 loss=0.878394
  epoch 1 batch 200/1127 loss=0.851523
  epoch 1 batch 250/1127 loss=0.832499
  epoch 1 batch 300/1127 loss=0.816048
  epoch 1 batch 350/1127 loss=0.799811
  epoch 1 batch 400/1127 loss=0.789349
  epoch 1 batch 450/1127 loss=0.782843
  epoch 1 batch 500/1127 loss=0.775881
  epoch 1 batch 550/1127 loss=0.770707
  epoch 1 batch 600/1127 loss=0.764900
  epoch 1 batch 650/1127 loss=0.760569
  epoch 1 batch 700/1127 loss=0.754677
  epoch 1 batch 750/1127 loss=0.754016
  epoch 1 batch 800/1127 loss=0.750860
  epoch 1 batch 850/1127 loss=0.746957
  epoch 1 batch 900/1127 loss=0.743827
  epoch 1 batch 950/1127 loss=0.739878
  epoch 1 batch 1000/1127 loss=0.736709
  epoch 1 batch 1050/1127 loss=0.735280
  epoch 1 batch 1100/1127 loss=0.733536
Epoch 1 | train_loss=0.732495 val_mse=0.718421 val_mae=0.475869 (12.4s)
  Validation improved to 0.718421; saved checkpoint.
  epoch 2 batch 50/1127 loss=0.676509
  epoch 2 batch 100/1127 loss=0.682131
  epoch 2 batch 150/1127 loss=0.678740
  epoch 2 batch 200/1127 loss=0.675195
  epoch 2 batch 250/1127 loss=0.674461
  epoch 2 batch 300/1127 loss=0.674516
  epoch 2 batch 350/1127 loss=0.676677
  epoch 2 batch 400/1127 loss=0.676403
  epoch 2 batch 450/1127 loss=0.676967
  epoch 2 batch 500/1127 loss=0.675436
  epoch 2 batch 550/1127 loss=0.675381
  epoch 2 batch 600/1127 loss=0.673866
  epoch 2 batch 650/1127 loss=0.673087
  epoch 2 batch 700/1127 loss=0.672008
  epoch 2 batch 750/1127 loss=0.670550
  epoch 2 batch 800/1127 loss=0.671305
  epoch 2 batch 850/1127 loss=0.670834
  epoch 2 batch 900/1127 loss=0.670739
  epoch 2 batch 950/1127 loss=0.669509
  epoch 2 batch 1000/1127 loss=0.668615
  epoch 2 batch 1050/1127 loss=0.667955
  epoch 2 batch 1100/1127 loss=0.668018
Epoch 2 | train_loss=0.667726 val_mse=0.700010 val_mae=0.467319 (11.9s)
  Validation improved to 0.700010; saved checkpoint.
  epoch 3 batch 50/1127 loss=0.641440
  epoch 3 batch 100/1127 loss=0.653529
  epoch 3 batch 150/1127 loss=0.655537
  epoch 3 batch 200/1127 loss=0.655992
  epoch 3 batch 250/1127 loss=0.656286
  epoch 3 batch 300/1127 loss=0.657919
  epoch 3 batch 350/1127 loss=0.656594
  epoch 3 batch 400/1127 loss=0.656627
  epoch 3 batch 450/1127 loss=0.654297
  epoch 3 batch 500/1127 loss=0.652615
  epoch 3 batch 550/1127 loss=0.652213
